month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,flight,origin,dest
9,30,2104,-6,2323,-18,EV,5811,EWR,JAX
1,14,550,-10,837,-27,B6,371,LGA,FLL
1,22,724,24,950,30,EV,4172,EWR,SDF
6,7,1854,-6,2246,44,UA,1664,EWR,MIA
4,5,1256,-3,1512,16,US,1459,LGA,CLT
3,3,603,-7,717,-9,EV,4354,EWR,IAD
4,13,1015,0,1219,7,US,1427,JFK,CLT
11,23,1634,-6,1807,-13,MQ,3216,JFK,ORF
4,3,626,-4,752,-8,EV,4381,EWR,PIT
7,3,1158,-2,1400,2,EV,4302,EWR,MCI
4,3,1100,0,1349,-9,UA,1143,EWR,PBI
1,18,631,-4,937,-3,AA,711,LGA,DFW
9,19,1615,65,1732,62,MQ,3433,JFK,DCA
11,9,1323,-6,1534,-15,EV,4395,EWR,IND
12,28,827,-2,1027,-7,EV,3811,EWR,MEM
4,15,1941,-6,2058,-2,EV,4312,EWR,DCA
12,30,1156,-4,1304,-11,9E,2902,JFK,BOS
9,18,859,-11,1038,-26,DL,1152,EWR,DTW
7,12,1854,104,2140,100,WN,580,EWR,HOU
7,15,1339,-6,1550,-55,AA,117,JFK,LAX
10,13,1417,7,1641,4,FL,349,LGA,ATL
4,14,2055,55,2329,41,9E,3313,JFK,JAX
7,28,654,-6,948,-21,DL,1879,LGA,FLL
5,8,NA,NA,NA,NA,YV,2751,LGA,CLT
10,31,1201,-9,1334,4,MQ,3461,LGA,BNA
2,13,622,-3,931,-3,UA,1410,LGA,IAH
5,22,NA,NA,NA,NA,EV,5714,JFK,IAD
2,16,2011,11,2216,-19,MQ,4662,LGA,ATL
12,21,854,-5,1104,0,MQ,3565,LGA,CLT
6,17,1810,67,1953,71,EV,4202,EWR,STL
11,22,1358,-1,1650,21,DL,2247,LGA,ATL
11,3,1003,-7,1116,-19,MQ,3675,LGA,BNA
10,18,1129,-6,1339,-4,DL,2219,LGA,MSP
11,9,1122,7,1426,-5,DL,2098,LGA,MIA
6,14,1745,45,1858,15,UA,689,LGA,ORD
8,8,855,-5,1037,13,US,2173,LGA,DCA
10,3,850,2,1056,-14,UA,1643,EWR,DEN
11,8,917,2,1238,8,VX,407,JFK,LAX
7,5,1832,-3,2150,-5,AA,269,JFK,SEA
11,20,1141,-4,1245,-25,EV,3827,EWR,ORF
6,17,1311,-4,1434,-21,AA,331,LGA,ORD
11,9,707,-3,1008,-17,AA,1345,JFK,MIA
3,21,1025,-4,1200,-35,EV,5134,EWR,DTW
9,6,1753,-7,1857,-18,US,2191,LGA,DCA
12,13,1819,-6,2158,6,AS,5,EWR,SEA
5,7,1851,-4,2021,-29,MQ,4649,LGA,MSP
5,23,917,-6,1124,-2,EV,4229,EWR,CLT
10,17,825,-10,1026,-19,EV,4638,EWR,CVG
2,6,657,-8,1024,-10,UA,1655,EWR,SNA
3,31,1921,-12,2141,-20,EV,4296,EWR,MSY
10,16,1558,-2,1827,-11,DL,847,LGA,ATL
2,3,1459,0,1747,-20,UA,1601,EWR,FLL
12,28,848,-6,1046,-25,EV,4111,EWR,CHS
7,15,1822,-3,2116,-5,UA,1165,EWR,LAX
5,18,1631,31,1816,-15,9E,3315,JFK,MSP
6,16,1626,-3,1914,21,US,17,JFK,PHX
4,27,752,-8,1052,-14,B6,553,EWR,RSW
9,15,1349,-1,1622,-21,B6,1783,JFK,MCO
12,26,614,4,901,-4,UA,1627,EWR,PBI
3,28,757,-3,900,-8,US,2118,LGA,BOS
6,14,2037,67,2144,57,EV,5769,LGA,IAD
11,14,1557,-3,1734,-7,UA,1051,LGA,ORD
9,11,613,13,828,-1,EV,4137,EWR,ATL
1,14,1922,-3,2059,14,9E,4127,JFK,IAD
4,18,1533,108,1803,106,B6,615,JFK,JAX
6,8,849,-1,1235,-25,AA,1357,JFK,SJU
11,5,1254,-6,1522,-4,DL,2043,JFK,ATL
6,21,1055,-5,1309,-23,DL,1647,LGA,ATL
11,10,1750,-9,2036,-18,DL,1629,JFK,LAS
4,13,2038,73,2337,67,AA,1787,JFK,TPA
4,6,1202,2,1429,-9,DL,1947,LGA,ATL
1,2,554,-6,909,11,B6,371,LGA,FLL
4,7,1858,29,2136,51,EV,4390,EWR,MCI
9,24,1531,2,1729,-18,UA,1107,EWR,DEN
2,6,1453,7,1805,8,UA,997,LGA,IAH
3,22,1344,15,1425,-1,EV,4118,EWR,BDL
2,15,1406,-4,1735,32,UA,1251,EWR,TPA
2,20,1527,-2,1646,4,EV,4385,EWR,PWM
10,7,1340,-5,1616,-17,B6,581,JFK,HOU
7,15,1711,1,1848,-17,B6,1185,JFK,RDU
9,13,2056,76,2259,94,MQ,3374,JFK,RDU
8,12,826,-4,1059,-21,UA,691,EWR,MCO
5,21,1905,0,2208,-16,B6,111,JFK,FLL
11,9,1655,-5,1953,-17,DL,706,JFK,AUS
7,12,2341,132,131,102,EV,3823,EWR,SDF
1,21,1610,-5,1814,-17,DL,1619,LGA,MSP
10,5,1206,34,1445,46,FL,680,LGA,ATL
12,18,1017,2,1335,-7,US,604,EWR,PHX
10,29,856,-4,1037,10,UA,1030,EWR,ORD
8,11,743,1,849,-8,B6,8,JFK,PWM
3,3,1351,-9,1603,-28,B6,615,JFK,JAX
11,8,840,-3,1044,-7,US,2071,LGA,CLT
4,22,1830,165,1945,153,9E,3580,JFK,BWI
11,29,1527,-3,1823,-42,UA,257,JFK,SFO
1,1,1854,24,2055,40,MQ,4674,LGA,CLE
7,19,2018,68,2312,66,UA,543,EWR,LAX
8,8,2300,61,7,52,EV,4474,EWR,BWI
2,3,1654,-1,2030,0,VX,413,JFK,LAX
9,16,730,30,1049,46,B6,23,JFK,LAX
7,27,1927,-3,2203,-7,DL,2041,JFK,ATL
4,16,649,-6,940,5,AA,1815,JFK,MCO
2,9,NA,NA,NA,NA,US,487,JFK,CLT
5,21,826,-9,1113,-9,UA,1436,EWR,MCO
1,7,824,114,1007,82,EV,4471,EWR,CLT
8,17,1828,-7,2110,-45,AA,269,JFK,SEA
3,9,1044,-4,1248,-13,EV,4383,EWR,IND
11,3,917,-8,1231,-34,WN,3085,EWR,AUS
12,19,2104,158,2216,149,EV,4131,EWR,RIC
7,30,2030,0,2144,-18,FL,485,LGA,CAK
12,4,1033,23,1216,29,UA,258,EWR,ORD
1,1,933,-2,1120,15,WN,3895,LGA,MDW
5,25,1436,6,1821,-24,AA,1635,JFK,SJU
11,11,1052,-8,1142,-28,US,2144,LGA,BOS
2,27,618,-2,1134,32,B6,709,JFK,SJU
6,1,1453,-7,1633,-17,US,802,EWR,CLT
1,6,951,6,1122,-8,AA,319,LGA,ORD
11,16,600,45,854,48,UA,652,EWR,IAH
9,22,1456,-4,1810,-9,DL,161,JFK,SEA
11,5,1045,20,1136,9,B6,518,JFK,BOS
1,4,825,5,954,15,9E,4051,JFK,BWI
4,4,1937,7,2259,10,B6,147,JFK,RSW
12,27,1654,-5,1815,-12,B6,2302,JFK,BUF
4,28,1744,-1,2039,-14,DL,2370,LGA,PBI
7,9,1704,60,1920,61,EV,4294,EWR,SAV
1,16,1734,4,1948,25,US,449,EWR,CLT
7,4,1909,9,2109,-30,DL,2454,JFK,DEN
8,16,1627,28,1912,2,DL,706,JFK,AUS
2,2,621,-9,812,-19,US,1507,EWR,CLT
9,29,1517,7,1739,4,MQ,3202,JFK,IND
6,2,652,-3,759,-16,WN,428,LGA,MKE
9,1,913,-7,1153,-27,VX,407,JFK,LAX
4,7,1311,101,1610,100,B6,133,JFK,RSW
10,14,1221,-8,1340,-7,B6,2502,JFK,BUF
12,9,1617,12,1917,18,B6,1843,EWR,PBI
11,20,1238,23,1514,34,MQ,3670,LGA,ATL
7,11,1318,8,1539,7,FL,348,LGA,ATL
7,13,1533,4,1726,-6,EV,4572,EWR,GSP
3,29,2133,-2,17,-33,AA,185,JFK,LAX
8,18,1725,0,1928,-19,UA,331,EWR,PHX
4,20,1959,14,2323,43,B6,381,LGA,FLL
10,30,1248,3,1343,-6,B6,1318,JFK,BOS
3,13,1050,-2,1402,-1,B6,1471,LGA,FLL
11,8,2035,-4,10,15,B6,1205,JFK,PDX
5,6,1749,44,1952,46,US,894,LGA,CLT
9,21,636,-8,823,-32,EV,4471,EWR,CLT
2,17,1113,13,1335,0,UA,595,EWR,LAS
8,30,1959,-1,2238,-22,VX,415,JFK,LAX
3,23,533,-7,820,-30,AA,1141,JFK,MIA
10,6,2059,0,2206,-5,UA,1066,EWR,BOS
10,27,1055,25,1335,11,B6,925,JFK,TPA
9,14,1347,-3,1438,-15,B6,1338,JFK,MVY
9,14,2242,-3,2346,-7,B6,234,JFK,BTV
8,26,1437,-7,1615,-27,EV,4572,EWR,GSP
3,11,555,-5,823,-26,B6,79,JFK,MCO
7,16,1733,13,2030,19,UA,1109,EWR,MCO
6,18,614,-6,803,-14,EV,4963,EWR,MSP
6,1,555,-10,838,-32,AA,1837,LGA,MIA
4,18,2221,57,2339,56,EV,4695,EWR,MHT
8,15,658,-2,1018,12,DL,2003,LGA,MIA
1,11,1215,-1,1434,-11,EV,3826,EWR,ATL
11,22,1135,-5,1429,-26,AA,388,LGA,MIA
5,26,738,-2,1017,-23,AA,715,LGA,DFW
11,21,2107,53,2342,60,EV,4333,EWR,TUL
3,14,1825,-8,2047,-37,B6,711,JFK,LAS
9,26,1331,2,1923,NA,UA,15,EWR,HNL
7,14,2016,186,2226,141,AA,257,JFK,LAS
1,26,726,35,944,29,UA,1255,EWR,DEN
9,19,857,-3,1109,-10,DL,485,EWR,ATL
9,2,853,-7,1119,-19,DL,1747,LGA,ATL
8,3,826,-4,1025,-10,MQ,3478,LGA,DTW
6,9,2018,187,2213,153,UA,485,EWR,DEN
5,7,758,-9,1035,-25,UA,465,EWR,DFW
1,31,1325,-5,1554,-11,DL,2043,JFK,ATL
3,3,1017,-3,1246,-44,AA,731,LGA,DFW
3,6,1730,1,2028,-21,AA,543,JFK,MIA
2,12,1354,-6,1445,-18,US,2130,LGA,BOS
2,9,NA,NA,NA,NA,DL,1889,JFK,SEA
12,23,NA,NA,NA,NA,EV,5431,LGA,PWM
12,26,2004,14,2149,-13,DL,2131,LGA,DTW
6,28,856,7,1212,18,UA,1401,EWR,MIA
12,10,1035,36,1422,98,B6,411,JFK,LAS
1,3,755,-5,958,-13,EV,4214,EWR,MSP
11,8,1154,-6,1533,7,UA,766,JFK,SFO
10,2,1303,-12,1450,-30,9E,3795,EWR,CVG
7,2,750,-5,936,-19,MQ,3478,LGA,DTW
9,27,1454,4,1723,-22,UA,371,EWR,MCO
7,21,1319,-6,1549,4,F9,507,LGA,DEN
1,24,1558,-2,1844,-28,DL,4,JFK,MCO
9,1,1329,-1,1544,-8,DL,2043,JFK,ATL
1,17,1956,-4,2125,-14,UA,695,LGA,ORD
12,3,1357,57,1643,63,DL,781,LGA,ATL
3,6,1527,54,1716,31,DL,1819,LGA,MSP
8,30,1301,1,1526,-28,UA,1592,EWR,MCO
1,24,1913,-2,2249,19,DL,1729,JFK,LAS
1,29,844,-6,1142,29,EV,4125,EWR,XNA
12,6,556,-9,811,-3,DL,1919,LGA,MSP
5,22,921,-3,1255,-4,UA,1281,EWR,SFO
4,27,602,-3,855,-11,B6,135,JFK,RSW
7,24,708,13,1030,60,AA,711,LGA,DFW
3,3,1855,0,2341,NA,DL,951,JFK,ATL
4,18,1200,14,1307,7,EV,3815,EWR,ORF
10,4,1245,-5,1352,-8,AA,178,JFK,BOS
7,30,1142,3,1246,-8,B6,1307,JFK,IAD
5,1,645,15,755,-5,B6,905,JFK,ORD
8,27,1105,0,1211,-4,MQ,3230,JFK,DCA
8,4,2151,-8,2306,-21,EV,4560,EWR,BTV
4,3,859,-1,1050,-26,DL,181,LGA,DTW
10,8,1352,-3,1621,-18,UA,431,EWR,DFW
4,4,1656,11,1812,12,EV,4216,EWR,BUF
8,15,839,-5,1102,0,UA,1643,EWR,DEN
10,22,539,-6,921,-12,B6,1403,JFK,SJU
3,28,1357,2,1613,3,WN,1739,EWR,PHX
5,7,1019,-2,1219,-28,DL,1529,JFK,LAS
7,23,2155,55,2302,52,US,2144,LGA,BOS
3,23,709,9,826,1,WN,2127,LGA,MDW
11,3,1224,-6,1353,-12,AA,329,LGA,ORD
7,9,659,-1,823,-12,WN,1696,EWR,STL
10,31,616,-4,743,3,WN,423,LGA,MDW
11,17,1914,99,2159,64,AA,2351,JFK,MIA
3,22,1657,-8,2017,7,AA,1905,EWR,DFW
4,26,1753,-2,2058,-22,AA,1611,LGA,MIA
8,18,2036,-4,2149,-5,B6,2680,EWR,BOS
6,9,1342,-3,1640,-20,AA,1073,LGA,MIA
10,30,1517,12,1821,11,AA,1155,LGA,DFW
5,4,1128,-7,1254,-1,MQ,4661,LGA,BNA
7,26,2034,6,2248,1,B6,135,JFK,PHX
6,6,1657,2,1905,5,US,681,EWR,PHX
7,28,1341,6,1448,-7,MQ,3678,EWR,ORD
3,10,1705,-5,1815,-11,EV,4701,EWR,BTV
7,5,1933,38,2241,26,VX,29,JFK,SFO
8,12,1924,9,2246,35,DL,1629,JFK,LAS
11,19,1521,-8,1817,-18,UA,1695,EWR,IAH
9,19,1712,-2,1809,-30,B6,918,JFK,BOS
7,9,646,6,1036,-4,AA,413,JFK,SJU
9,16,2108,194,2243,168,DL,1321,EWR,MSP
7,6,1823,-7,2013,-12,EV,5048,LGA,RDU
5,9,1226,21,1448,23,MQ,4658,LGA,ATL
10,14,2159,0,2305,-7,EV,5904,EWR,BTV
4,27,630,-10,836,-7,EV,4471,EWR,CLT
12,12,743,-2,1020,5,DL,807,EWR,ATL
9,22,2057,-2,2218,-14,EV,5048,LGA,RIC
12,12,1857,-3,2008,-10,US,2193,LGA,DCA
1,19,916,-4,1200,-45,AA,721,LGA,DFW
5,3,1208,73,1317,49,UA,1210,EWR,ORD
6,21,825,25,1025,12,EV,4407,EWR,OMA
10,31,1758,18,2041,6,AA,67,JFK,SAN
9,30,1354,-1,1616,-25,UA,1072,EWR,DFW
2,2,839,-1,1019,-11,MQ,4521,LGA,RDU
8,12,1927,22,2117,14,9E,3433,JFK,PIT
10,31,1859,-2,2153,-22,UA,1526,EWR,LAX
4,6,1928,83,2222,54,B6,217,JFK,LGB
7,31,1307,-3,1545,-15,UA,734,EWR,PBI
12,25,1358,-1,1452,-16,B6,118,JFK,BOS
5,18,2023,-1,2302,-34,UA,1448,EWR,FLL
12,29,557,6,844,-7,UA,566,EWR,TPA
2,10,1732,107,1959,69,DL,2377,LGA,MCO
5,16,1759,-1,2159,19,AA,177,JFK,SFO
5,9,904,-2,1217,14,UA,410,EWR,IAH
7,15,958,-1,1205,-20,B6,411,JFK,LAS
1,11,1308,-7,1411,-20,EV,4120,EWR,BUF
10,19,957,-8,1248,12,B6,411,JFK,LAS
4,18,2158,178,56,174,UA,527,EWR,DFW
11,20,619,-11,914,-24,B6,929,JFK,RSW
10,3,1246,-1,1517,-18,B6,553,JFK,PBI
3,3,1343,-2,1655,-10,AA,117,JFK,LAX
8,18,2007,-5,2306,-14,UA,1151,EWR,SEA
10,3,1817,77,2111,73,DL,1585,LGA,MCO
5,26,1431,-4,1552,-8,9E,4205,JFK,BWI
1,9,1609,-6,1746,-29,9E,3387,JFK,RDU
10,27,1444,-2,1737,-16,B6,325,JFK,TPA
12,13,909,69,1056,62,9E,2932,JFK,RDU
7,22,715,-5,1002,-23,AS,15,EWR,SEA
11,8,2154,25,23,13,B6,527,EWR,MCO
4,4,820,-4,1005,-9,EV,4548,EWR,RDU
4,25,2148,-2,55,12,B6,325,JFK,TPA
2,27,655,-5,757,-10,US,2163,LGA,DCA
2,26,1232,-3,1348,-22,WN,316,LGA,MKE
2,15,1531,-9,1713,-1,9E,4178,JFK,ROC
12,30,1612,-3,1958,33,AA,211,JFK,IAH
6,30,NA,NA,NA,NA,MQ,3216,JFK,ORF
3,17,2137,58,2318,71,EV,4224,EWR,MKE
10,3,951,-9,1049,-25,UA,276,EWR,BOS
6,25,1249,4,1552,2,AA,2041,JFK,MIA
4,9,550,-10,845,-5,AA,707,LGA,DFW
11,11,2107,7,2204,-2,US,2164,LGA,BOS
3,1,1605,0,1731,-23,9E,3459,JFK,BNA
10,28,1450,-5,1839,-10,B6,703,JFK,SJU
7,30,NA,NA,NA,NA,YV,2751,LGA,CLT
7,27,1256,-4,1551,-4,VX,411,JFK,LAX
6,16,1910,-10,2209,-1,AA,1691,EWR,DFW
6,27,1911,66,2029,39,AA,353,LGA,ORD
1,15,1658,-8,1827,-7,B6,36,JFK,ROC
2,22,859,-1,1242,14,DL,1659,LGA,MIA
12,1,1712,8,1915,7,US,894,LGA,CLT
1,26,1602,-8,1734,-26,AA,341,LGA,ORD
9,12,2047,179,26,204,UA,1165,EWR,LAX
3,12,920,0,1125,0,MQ,4582,LGA,CLT
3,17,1827,-8,1923,-27,MQ,3944,JFK,BWI
12,13,909,-8,1234,8,UA,1170,EWR,FLL
7,17,1155,-5,1341,-13,EV,4640,EWR,DAY
8,14,1439,-6,1713,-7,B6,477,JFK,JAX
2,15,1527,-3,1835,-35,AA,85,JFK,SFO
6,19,819,-10,1011,-17,DL,1157,EWR,MSP
2,26,1657,-3,2145,-19,DL,329,JFK,SJU
4,25,2023,-2,2339,35,B6,1505,JFK,ABQ
9,23,1714,-1,1845,-20,AA,345,LGA,ORD
5,23,2139,309,2359,306,FL,716,LGA,ATL
2,14,1122,-3,1555,-25,DL,315,JFK,SJU
10,28,1938,-12,2108,-32,MQ,3573,LGA,CMH
8,13,1515,-5,1642,-28,AA,341,LGA,ORD
10,20,1400,-8,1511,-17,EV,5712,JFK,IAD
6,15,1438,19,1647,-8,UA,1695,EWR,IAH
2,1,1240,-5,1555,-5,AA,2253,LGA,MIA
2,20,1503,-7,1650,-5,MQ,4447,LGA,RDU
9,5,2243,-7,2357,-10,B6,2002,JFK,BUF
12,20,1911,-4,2242,0,DL,380,LGA,RSW
12,30,1759,148,2028,174,EV,4572,EWR,GSP
11,23,1447,-8,1559,-8,DL,1164,JFK,BOS
8,18,1538,-2,1650,-20,MQ,3622,LGA,BNA
5,14,1857,-8,2047,-57,DL,2457,JFK,MSY
10,25,1827,24,2123,6,UA,1165,EWR,LAX
10,6,1503,-7,1703,-32,MQ,3202,JFK,IND
10,29,543,-2,814,-13,UA,1714,LGA,IAH
1,15,628,-6,833,11,EV,4334,EWR,CMH
2,14,2051,31,2230,31,UA,1028,EWR,CLE
7,8,1836,7,2031,-4,US,297,JFK,CLT
9,29,1440,0,1641,-1,DL,1819,LGA,MSP
11,23,1930,-10,2227,-16,B6,1271,LGA,FLL
7,7,1605,10,1852,-12,DL,2459,JFK,MCO
7,25,1758,3,2202,42,AA,177,JFK,SFO
3,22,809,-1,1122,-2,DL,2070,LGA,RSW
10,7,1930,56,2210,35,9E,3325,JFK,DFW
7,10,700,-5,956,-19,AA,2279,LGA,MIA
8,11,2056,-3,2317,-5,DL,1247,LGA,ATL
11,24,NA,NA,NA,NA,AA,1156,LGA,DFW
3,6,1635,5,2007,-8,VX,27,JFK,SFO
3,18,1947,32,2312,70,DL,1345,JFK,PHX
8,18,1436,-5,1740,-15,DL,1779,LGA,FLL
2,25,1036,37,1208,44,EV,5736,LGA,IAD
5,21,1509,-6,1726,-14,MQ,4309,JFK,IND
11,20,1805,-5,2123,-6,B6,1013,JFK,LGB
8,28,2153,338,2345,314,DL,1619,LGA,MSP
8,21,608,-3,952,-2,B6,1403,JFK,SJU
9,4,626,-4,805,-35,US,2085,LGA,CLT
6,10,958,13,1115,-5,WN,2431,LGA,MDW
7,25,940,-5,1113,-7,WN,2431,LGA,MDW
6,19,1832,-3,2050,3,DL,2019,LGA,MSP
12,12,1822,-8,2019,-34,9E,2945,JFK,CLT
6,23,609,0,902,3,B6,601,JFK,FLL
5,28,1600,0,1734,14,AA,854,JFK,BOS
12,2,1101,-6,1421,-13,UA,563,EWR,LAX
6,18,1433,46,1736,52,DL,1685,LGA,MCO
3,1,1916,106,2202,72,UA,504,EWR,PHX
2,20,838,-2,1201,14,UA,443,JFK,LAX
6,24,2009,-1,2317,7,UA,1680,EWR,MIA
10,18,657,-3,933,-16,B6,683,JFK,MCO
7,2,1452,-3,1818,18,AA,1751,JFK,TPA
9,6,1853,-7,1959,-15,US,2160,LGA,BOS
12,3,1701,-4,1908,-1,US,894,LGA,CLT
11,20,628,-2,907,17,MQ,3550,LGA,ATL
5,21,1941,36,2148,16,9E,3367,JFK,CVG
12,10,NA,NA,NA,NA,WN,1104,LGA,MDW
3,22,1126,-4,1307,-32,DL,2219,LGA,MSP
12,23,908,9,1132,28,MQ,3565,LGA,CLT
11,3,1810,45,2021,22,EV,5298,LGA,OMA
6,12,1532,-3,1732,7,MQ,3416,LGA,RDU
2,28,2146,18,2352,-22,B6,199,JFK,LAS
6,19,1017,6,1317,21,UA,488,EWR,TPA
3,23,624,-6,1009,-31,AA,413,JFK,SJU
3,3,2241,-9,2356,-9,B6,30,JFK,ROC
9,26,1759,-6,1932,-18,AA,353,LGA,ORD
5,24,NA,NA,NA,NA,AA,715,LGA,DFW
9,1,2055,-5,2201,-11,UA,1066,EWR,BOS
2,10,1054,15,1332,3,B6,31,JFK,MCO
12,19,1640,20,1903,23,DL,1619,LGA,MSP
12,22,952,-3,1220,3,9E,4060,LGA,DAY
1,11,913,-7,1215,-25,AA,1589,EWR,DFW
12,15,1848,78,2025,99,B6,2580,EWR,BOS
3,27,1741,-4,2017,-3,MQ,4413,LGA,XNA
2,7,1732,5,2042,-7,UA,1593,EWR,PDX
8,25,2154,59,2313,28,EV,4672,EWR,STL
9,4,1933,-2,2233,-17,AA,2437,LGA,MIA
7,11,1548,3,1850,-10,AA,133,JFK,LAX
3,22,1456,1,1836,11,AA,1769,JFK,MIA
11,16,1633,43,1914,8,DL,2280,JFK,FLL
10,16,1320,0,1553,-32,UA,436,EWR,FLL
12,16,1523,-7,1708,-8,9E,2907,JFK,BUF
5,15,1754,-6,2042,17,MQ,4413,LGA,XNA
9,28,1224,-7,1308,-21,EV,4133,EWR,PVD
4,10,2113,-7,NA,NA,EV,4700,EWR,CLT
3,28,1719,-10,1911,-26,EV,4104,EWR,CVG
4,21,1259,-6,1442,-13,MQ,4426,LGA,CMH
1,29,1442,-8,1638,-7,EV,4381,EWR,DTW
6,1,1402,62,1640,52,DL,1685,LGA,MCO
11,27,1721,21,2056,45,B6,1601,JFK,FLL
10,11,1918,48,2213,16,UA,389,JFK,SFO
4,26,2053,28,2354,15,UA,1680,EWR,MIA
3,6,1736,-9,1943,-37,MQ,4413,LGA,XNA
10,6,1059,-1,1223,-27,WN,1341,LGA,BNA
1,16,555,-5,917,52,MQ,4650,LGA,ATL
7,20,755,-4,1003,-21,DL,2047,LGA,ATL
10,16,2020,-2,2154,-1,B6,105,JFK,ORD
10,3,1947,0,2248,-2,B6,201,JFK,FLL
6,21,1820,-5,1934,-35,EV,5207,LGA,BGR
6,7,1030,10,1226,20,US,1501,EWR,CLT
11,6,1553,-7,1830,-5,EV,5811,EWR,JAX
5,30,1923,14,2237,2,B6,87,JFK,SLC
1,29,641,-4,934,-18,UA,719,EWR,DFW
9,17,1555,-10,1735,-31,EV,4576,EWR,GRR
5,26,1625,-4,1918,-11,B6,9,JFK,MCO
12,7,1452,-3,1636,-14,MQ,3359,JFK,RDU
11,5,1155,-5,1509,-17,UA,766,JFK,SFO
5,29,2128,8,2354,-5,UA,1611,EWR,IAH
2,1,748,-9,855,-15,B6,44,JFK,SYR
1,28,916,-4,1213,-32,AA,721,LGA,DFW
11,1,1447,-9,1753,-9,UA,446,EWR,MIA
9,16,1205,-10,1316,-13,EV,3807,EWR,ORF
8,29,827,-3,1038,-17,UA,447,EWR,PHX
1,19,2001,1,2202,-20,9E,3439,JFK,CVG
11,30,2101,2,2225,-19,B6,105,JFK,ORD
5,18,1203,-7,1517,7,AA,743,LGA,DFW
4,28,1513,13,1805,4,DL,2181,LGA,MCO
10,5,1155,0,1435,15,MQ,3670,LGA,ATL
7,16,1714,4,1857,-8,B6,1185,JFK,RDU
8,4,1018,77,1328,84,B6,63,JFK,SEA
7,22,2157,172,51,223,9E,3525,JFK,ORD
12,30,1637,-3,1754,-26,MQ,3216,JFK,ORF
5,9,NA,NA,NA,NA,US,2179,LGA,DCA
7,4,1310,40,1458,39,EV,5796,EWR,CLT
8,12,820,0,1119,-16,AA,2267,LGA,MIA
3,27,1315,-5,1605,-12,B6,505,EWR,FLL
5,22,2134,-6,51,27,B6,199,JFK,LAS
10,18,1727,-3,1847,-5,B6,86,JFK,ROC
11,1,826,-4,1131,-21,UA,1480,EWR,SFO
1,7,1453,-7,1548,-20,US,2132,LGA,BOS
12,4,821,6,1112,-2,DL,2596,JFK,LAS
12,18,908,14,1311,36,UA,1289,EWR,SFO
4,22,630,-5,828,-18,EV,5677,EWR,CVG
5,27,1300,-5,1426,-11,EV,4299,EWR,GSO
11,30,1447,-7,1556,-13,EV,4695,EWR,BUF
10,25,2120,61,2337,57,EV,4333,EWR,TUL
4,26,2010,19,2312,28,UA,301,EWR,IAH
5,7,654,-6,950,5,AA,1949,JFK,LAS
4,22,756,-9,1143,45,DL,2395,LGA,PBI
7,31,1927,-9,2207,-26,B6,1271,LGA,FLL
12,14,1125,-5,1417,38,DL,2219,LGA,MSP
5,21,1402,3,1707,-7,UA,1606,EWR,SFO
10,22,2048,-12,2211,-24,MQ,3317,LGA,RDU
11,3,1809,-6,2043,-12,WN,4349,EWR,MSY
7,26,1550,-9,1847,19,9E,3540,JFK,MSP
3,5,2024,-12,2221,-37,EV,4132,EWR,OMA
5,26,1545,-14,1741,-19,EV,4667,EWR,MSP
12,26,900,8,1029,18,EV,4240,EWR,BUF
12,7,1734,4,2042,-13,AA,2351,JFK,MIA
10,10,905,88,1045,90,EV,3821,EWR,GSO
3,24,2302,11,2356,-1,B6,22,JFK,SYR
11,6,828,-2,1047,-6,DL,1743,JFK,ATL
6,7,1029,-1,1240,-3,DL,2343,EWR,ATL
10,22,2100,0,2356,-24,DL,427,JFK,LAX
11,23,1112,187,1538,154,AA,1357,JFK,SJU
4,3,1142,-3,1402,0,DL,401,EWR,ATL
3,17,1525,-5,1717,-17,US,1665,LGA,CLT
1,4,708,34,841,19,EV,4334,EWR,CMH
9,8,1848,18,2118,-4,B6,153,JFK,PBI
5,30,1854,-1,2101,11,MQ,4649,LGA,MSP
6,23,7,96,346,80,B6,1203,JFK,SJU
4,17,954,-5,1102,-22,UA,1163,EWR,BOS
6,23,1633,138,1807,145,B6,2402,JFK,BUF
4,9,952,7,1124,-1,WN,1809,LGA,MKE
8,26,1255,-5,1511,-29,AA,1841,EWR,DFW
9,10,1719,-1,1826,-14,UA,1064,EWR,BOS
9,28,1159,-1,1313,3,DL,1597,JFK,BOS
10,17,638,8,819,6,EV,4334,EWR,CMH
7,19,1401,-5,1551,-20,EV,4181,EWR,MCI
4,24,939,4,1055,0,WN,3676,LGA,MDW
11,14,1533,13,1715,-6,EV,4326,EWR,CLT
6,22,1525,-5,1843,-12,AA,85,JFK,SFO
9,6,1653,-3,1931,-30,UA,1554,EWR,PDX
10,4,1336,7,1756,-17,UA,15,EWR,HNL
9,15,1307,7,1418,-1,EV,5797,EWR,RIC
3,17,2142,42,34,30,UA,1299,EWR,RSW
12,12,1314,4,1603,5,UA,1641,EWR,MCO
4,14,2026,64,11,67,UA,148,EWR,SFO
1,29,826,-9,1052,-13,MQ,4610,LGA,ATL
9,18,853,-7,1011,-14,US,2173,LGA,DCA
11,13,741,-4,1030,-30,AA,59,JFK,SFO
9,23,828,-2,1039,9,DL,2119,LGA,MSP
9,2,1428,8,1631,36,AA,333,LGA,ORD
12,19,1158,8,1324,-1,WN,3566,LGA,BNA
7,3,1723,74,2007,39,UA,1556,EWR,SFO
